shadow_rank,consolidated_decision,decision_reasons,evidence_tier,source_count,source_ids,source_kinds,source_lag_status,source_lag_required,canonical_key,canonical_expression,canonical_skeleton,blueprint_id,semantic_pair,motif,horizon_h,expression,skeleton_key,train_sortino,validation_sortino,test_sortino,recent_sortino,min_oos_sortino,min_oos_floor_sortino,stress_floor_sortino,recent_sharpe,recent_rankic,recent_avg_turnover,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,hard_reject,hard_reject_reasons,gate_pass,pareto_rank,source_file
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(safediv(tsrank(mark_index_basis_bps,8),abs(abs(zscore(mean(global_long_short_account_ratio_mean,168))))),sign(decay(liquidity_cycle_state,24)))|h=1","mul(safediv(tsrank(mark_index_basis_bps,8),abs(abs(zscore(mean(global_long_short_account_ratio_mean,168))))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|safe_div_abs|94150c631364,a7ls30_8d3f8f73234f4d33,basis_premium_like|positioning_like,safe_div_abs,1,"Mul(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Abs(ZScore(Mean(global_long_short_account_ratio_mean,168))))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|safe_div_abs|94150c631364,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_long_short_account_ratio_last,6))))))|h=24","neg(neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_long_short_account_ratio_last,6))))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|a3b908853656,a7ls30_9d224e51dec5a6c0,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"Neg(Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_long_short_account_ratio_last,6))))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|a3b908853656,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_long_short_account_ratio_last,6))))),sign(decay(liquidity_cycle_state,24)))|h=24","mul(neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_long_short_account_ratio_last,6))))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|d14cdadcd148,a7ls30_6309b07d1520c5e1,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"Mul(Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_long_short_account_ratio_last,6))))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|d14cdadcd148,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(mean(mul(mean(open_interest_last,168),delta(top_long_short_position_ratio_last,4)),4))|h=4","neg(mean(mul(mean(open_interest_last,168),delta(top_long_short_position_ratio_last,4)),4))",open_interest_like|positioning_like|smooth_mul|b77a0097f99b,a7ls30_49bf7213f67a281d,open_interest_like|positioning_like,smooth_mul,4,"Neg(Mean(Mul(Mean(open_interest_last,168),Delta(top_long_short_position_ratio_last,4)),4))",open_interest_like|positioning_like|smooth_mul|b77a0097f99b,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(mean(mul(mean(open_interest_last,168),delta(top_long_short_position_ratio_last,4)),4),sign(decay(liquidity_cycle_state,24)))|h=4","mul(mean(mul(mean(open_interest_last,168),delta(top_long_short_position_ratio_last,4)),4),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|7fe2555cc269,a7ls30_1943cf2cce6690a0,open_interest_like|positioning_like,smooth_mul,4,"Mul(Mean(Mul(Mean(open_interest_last,168),Delta(top_long_short_position_ratio_last,4)),4),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|7fe2555cc269,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(csrank(mean(mul(mean(open_interest_last,3),delta(top_long_short_position_ratio_last,4)),4)),sign(decay(liquidity_cycle_state,24)))|h=4","mul(csrank(mean(mul(mean(open_interest_last,3),delta(top_long_short_position_ratio_last,4)),4)),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|057102b92f43,a7ls30_829e7d88c019233a,open_interest_like|positioning_like,smooth_mul,4,"Mul(CSRank(Mean(Mul(Mean(open_interest_last,3),Delta(top_long_short_position_ratio_last,4)),4)),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|057102b92f43,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(neg(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))|h=4","csrank(neg(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|b52f4705df57,a7ls30_f35d17d526ddd966,open_interest_like|positioning_like,smooth_mul,4,"CSRank(Neg(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|b52f4705df57,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(zscore(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))|h=4","neg(zscore(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|b21b61fa236f,a7ls30_5772da31441cb72a,open_interest_like|positioning_like,smooth_mul,4,"Neg(ZScore(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|b21b61fa236f,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(neg(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))|h=4","zscore(neg(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|26034879adcc,a7ls30_976f7b53519bed12,open_interest_like|positioning_like,smooth_mul,4,"ZScore(Neg(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|26034879adcc,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(csrank(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(csrank(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|627f3f731add,a7ls30_3208acd3e5dadcc7,open_interest_like|positioning_like,smooth_mul,4,"Mul(CSRank(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4))),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|627f3f731add,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(zscore(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(zscore(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|7bfb0627112d,a7ls30_34df09aa9ba5ebad,open_interest_like|positioning_like,smooth_mul,4,"Mul(ZScore(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4))),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|7bfb0627112d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(neg(csrank(mean(mul(mean(open_interest_mean,3),delta(top_long_short_position_ratio_last,4)),4))))|h=4","zscore(neg(csrank(mean(mul(mean(open_interest_mean,3),delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|60141f05e194,a7ls30_a7e3e742984553ea,open_interest_like|positioning_like,smooth_mul,4,"ZScore(Neg(CSRank(Mean(Mul(Mean(open_interest_mean,3),Delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|60141f05e194,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(neg(csrank(mean(mul(mean(open_interest_mean,3),delta(top_long_short_position_ratio_last,4)),4))),-3,3)|h=4","clip(neg(csrank(mean(mul(mean(open_interest_mean,3),delta(top_long_short_position_ratio_last,4)),4))),-3,3)",open_interest_like|positioning_like|smooth_mul|06034248d924,a7ls30_90b5616a00401fdb,open_interest_like|positioning_like,smooth_mul,4,"Clip(Neg(CSRank(Mean(Mul(Mean(open_interest_mean,3),Delta(top_long_short_position_ratio_last,4)),4))),-3,3)",open_interest_like|positioning_like|smooth_mul|06034248d924,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(csrank(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))|h=4","neg(csrank(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|b686d202f8c5,a7ls30_c86da9e800a86435,open_interest_like|positioning_like,smooth_mul,4,"Neg(CSRank(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|b686d202f8c5,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_long_short_position_ratio_last,96)))|h=24","neg(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_long_short_position_ratio_last,96)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|1e4396b31b6e,a7ls30_bcf8a7e8ab9d4ce8,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Neg(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,96)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|1e4396b31b6e,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_long_short_position_ratio_last,96)),sign(decay(liquidity_cycle_state,24)))|h=24","mul(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_long_short_position_ratio_last,96)),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|5e37753590a2,a7ls30_dabc700d45f5faf8,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Mul(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,96)),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|5e37753590a2,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(neg(csrank(mean(mul(mean(open_interest_mean,3),delta(top_long_short_position_ratio_last,4)),4))))|h=4","csrank(neg(csrank(mean(mul(mean(open_interest_mean,3),delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|fd9ffa606fe4,a7ls30_60504f7b3301a0d9,open_interest_like|positioning_like,smooth_mul,4,"CSRank(Neg(CSRank(Mean(Mul(Mean(open_interest_mean,3),Delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|fd9ffa606fe4,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,4)),4)))|h=4","zscore(neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,4)),4)))",open_interest_like|positioning_like|smooth_mul|6d1bfb120f09,a7ls30_1390cd38101e365c,open_interest_like|positioning_like,smooth_mul,4,"ZScore(Neg(Mean(Mul(Mean(open_interest_mean,12),Delta(top_long_short_position_ratio_last,4)),4)))",open_interest_like|positioning_like|smooth_mul|6d1bfb120f09,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,4)),4)))|h=4","csrank(neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,4)),4)))",open_interest_like|positioning_like|smooth_mul|6d61c61067f4,a7ls30_415d9cefbdf28406,open_interest_like|positioning_like,smooth_mul,4,"CSRank(Neg(Mean(Mul(Mean(open_interest_mean,12),Delta(top_long_short_position_ratio_last,4)),4)))",open_interest_like|positioning_like|smooth_mul|6d61c61067f4,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(mean(mul(mean(open_interest_mean,336),delta(top_long_short_position_ratio_last,3)),4))|h=8","csrank(mean(mul(mean(open_interest_mean,336),delta(top_long_short_position_ratio_last,3)),4))",open_interest_like|positioning_like|smooth_mul|e9558253ebda,a7ls30_a0453c3ea0d828b7,open_interest_like|positioning_like,smooth_mul,8,"CSRank(Mean(Mul(Mean(open_interest_mean,336),Delta(top_long_short_position_ratio_last,3)),4))",open_interest_like|positioning_like|smooth_mul|e9558253ebda,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(mean(mul(mean(open_interest_mean,36),delta(top_long_short_position_ratio_last,4)),4),sign(decay(liquidity_cycle_state,24)))|h=4","mul(mean(mul(mean(open_interest_mean,36),delta(top_long_short_position_ratio_last,4)),4),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|7fe2555cc269,a7ls30_b8165b24735fa426,open_interest_like|positioning_like,smooth_mul,4,"Mul(Mean(Mul(Mean(open_interest_mean,36),Delta(top_long_short_position_ratio_last,4)),4),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|7fe2555cc269,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(zscore(mean(mul(mean(open_interest_mean,16),delta(top_long_short_position_ratio_last,4)),4)),sign(decay(liquidity_cycle_state,24)))|h=4","mul(zscore(mean(mul(mean(open_interest_mean,16),delta(top_long_short_position_ratio_last,4)),4)),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|3598a6711a56,a7ls30_8ae1b83ddb4cf491,open_interest_like|positioning_like,smooth_mul,4,"Mul(ZScore(Mean(Mul(Mean(open_interest_mean,16),Delta(top_long_short_position_ratio_last,4)),4)),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|3598a6711a56,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,4)),4)),sign(decay(liquidity_cycle_state,24)))|h=4","mul(neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,4)),4)),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|6535132b6877,a7ls30_f410f9ad29e2387f,open_interest_like|positioning_like,smooth_mul,4,"Mul(Neg(Mean(Mul(Mean(open_interest_mean,12),Delta(top_long_short_position_ratio_last,4)),4)),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|6535132b6877,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,4)),4)))|h=4","neg(neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,4)),4)))",open_interest_like|positioning_like|smooth_mul|e9955b14a0ea,a7ls30_822dd4544a18c1f0,open_interest_like|positioning_like,smooth_mul,4,"Neg(Neg(Mean(Mul(Mean(open_interest_mean,12),Delta(top_long_short_position_ratio_last,4)),4)))",open_interest_like|positioning_like|smooth_mul|e9955b14a0ea,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mean(mul(mean(open_interest_last,16),delta(top_long_short_position_ratio_last,4)),4)|h=4","mean(mul(mean(open_interest_last,16),delta(top_long_short_position_ratio_last,4)),4)",open_interest_like|positioning_like|smooth_mul|13f78e123c67,a7ls30_f5862232a3425b7e,open_interest_like|positioning_like,smooth_mul,4,"Mean(Mul(Mean(open_interest_last,16),Delta(top_long_short_position_ratio_last,4)),4)",open_interest_like|positioning_like|smooth_mul|13f78e123c67,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(csrank(mean(mul(mean(open_interest_mean,336),delta(top_long_short_position_ratio_last,4)),4)),sign(decay(liquidity_cycle_state,24)))|h=4","mul(csrank(mean(mul(mean(open_interest_mean,336),delta(top_long_short_position_ratio_last,4)),4)),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|057102b92f43,a7ls30_6e7f2fa4d4a82309,open_interest_like|positioning_like,smooth_mul,4,"Mul(CSRank(Mean(Mul(Mean(open_interest_mean,336),Delta(top_long_short_position_ratio_last,4)),4)),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|smooth_mul|057102b92f43,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(csrank(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))|h=4","zscore(csrank(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|618d4e4439de,a7ls30_e6c84cbc7152065e,open_interest_like|positioning_like,smooth_mul,4,"ZScore(CSRank(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4))))",open_interest_like|positioning_like|smooth_mul|618d4e4439de,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
