cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,regime_fold_target,expression,bucketed_expression,max_window,horizon_bucket
C0571,0,H08_trade_size_microstructure_lite,P4_taker_flow,ZScore,H48,same_symbol_rank,none,F4_basis_dislocation,"SmoothInteraction(Clip(TSMean(ZScore(Decay(taker_buy_ratio,12)),4),-4.0,4.0),TSMean(taker_buy_ratio,4))","SmoothInteraction(Clip(TSMean(ZScore(Decay(taker_buy_ratio,H12)),H6),-4.0,4.0),TSMean(taker_buy_ratio,H6))",12,H12
C0571,1,H08_trade_size_microstructure_lite,P4_taker_flow,ZScore,H48,same_symbol_rank,none,F4_basis_dislocation,"SmoothInteraction(Clip(Rank(TSMean(ZScore(Decay(taker_buy_ratio,60)),6)),-4.0,4.0),TSMean(taker_imbalance,10))","SmoothInteraction(Clip(Rank(TSMean(ZScore(Decay(taker_buy_ratio,H72)),H6)),-4.0,4.0),TSMean(taker_imbalance,H12))",60,H72
C0572,0,H10_range_breakout_failure,P6_funding_observable,DeltaRank,H6,cross_symbol_rank,FundingCore_and_Core4,F7_trend_reversal,"Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(Rank(Delta(latest_known_funding_rate,3)),4)))),4),Sub(RollingMax(latest_known_funding_rate,4),RollingMin(latest_known_funding_rate,8)))","Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(Rank(Delta(latest_known_funding_rate,H6)),H6)))),H6),Sub(RollingMax(latest_known_funding_rate,H6),RollingMin(latest_known_funding_rate,H12)))",8,H12
C0572,1,H10_range_breakout_failure,P6_funding_observable,DeltaRank,H6,cross_symbol_rank,FundingCore_and_Core4,F7_trend_reversal,"Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(Delta(latest_known_funding_rate,3)),6))))),10),Sub(RollingMax(latest_known_funding_rate,10),RollingMin(funding_rate_z_24,12)))","Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(Delta(latest_known_funding_rate,H6)),H6))))),H12),Sub(RollingMax(latest_known_funding_rate,H12),RollingMin(funding_rate_z_24,H12)))",12,H12
C0573,0,H05_volatility_structure_ex_liquidity_mul,P15_open_ast_diverse,ClipRank,H24,cross_symbol_rank,none,F7_trend_reversal,"Sub(TSMean(cross_symbol_rank(TSMean(Clip(Rank(TSMean(mark_index_ratio,6)),-1.5,1.5),4)),4),Rank(TSMean(mark_index_ratio,4)))","Sub(TSMean(cross_symbol_rank(TSMean(Clip(Rank(TSMean(mark_index_ratio,H6)),-1.5,1.5),H6)),H6),Rank(TSMean(mark_index_ratio,H6)))",6,H6
C0573,1,H05_volatility_structure_ex_liquidity_mul,P15_open_ast_diverse,ClipRank,H24,cross_symbol_rank,none,F7_trend_reversal,"Sub(TSMean(cross_symbol_rank(Rank(TSMean(Clip(Rank(TSMean(mark_index_ratio,30)),-2.0,2.0),6))),10),Rank(TSMean(mark_minus_index,10)))","Sub(TSMean(cross_symbol_rank(Rank(TSMean(Clip(Rank(TSMean(mark_index_ratio,H48)),-2.0,2.0),H6))),H12),Rank(TSMean(mark_minus_index,H12)))",30,H48
C0574,0,H07_taker_flow_lag_stable,P9_price_basis,WinsorZScore,mixed_6_24,cross_symbol_zscore,FundingCore_and_Core4,F9_liquidity_shock,"Decay(Rank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(WinsorZScore(TSMean(ret_6,3),1.5),4)))),4)),8)","Decay(Rank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(WinsorZScore(TSMean(ret_6,H6),1.5),H6)))),H6)),H12)",8,H12
C0574,1,H07_taker_flow_lag_stable,P9_price_basis,WinsorZScore,mixed_6_24,cross_symbol_zscore,FundingCore_and_Core4,F9_liquidity_shock,"Decay(Rank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(WinsorZScore(TSMean(ret_6,20),2.0),6))))),10)),12)","Decay(Rank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(WinsorZScore(TSMean(ret_6,H24),2.0),H6))))),H12)),H12)",20,H24
C0575,0,H10_range_breakout_failure,P0_price_return,HorizonSpread,mixed_6_24,cross_symbol_zscore,none,F5_funding_neutral,"Sub(Decay(cross_symbol_zscore(TSMean(Sub(Rank(TSMean(ret_3,3)),Rank(TSMean(ret_3,8))),4)),4),Sub(RollingMax(ret_3,4),RollingMin(ret_3,8)))","Sub(Decay(cross_symbol_zscore(TSMean(Sub(Rank(TSMean(ret_3,H6)),Rank(TSMean(ret_3,H12))),H6)),H6),Sub(RollingMax(ret_3,H6),RollingMin(ret_3,H12)))",8,H12
C0575,1,H10_range_breakout_failure,P0_price_return,HorizonSpread,mixed_6_24,cross_symbol_zscore,none,F5_funding_neutral,"Sub(Decay(cross_symbol_zscore(Rank(TSMean(Sub(Rank(TSMean(ret_3,20)),Rank(TSMean(ret_3,21))),6))),10),Sub(RollingMax(ret_3,10),RollingMin(ret_6,12)))","Sub(Decay(cross_symbol_zscore(Rank(TSMean(Sub(Rank(TSMean(ret_3,H24)),Rank(TSMean(ret_3,H24))),H6))),H12),Sub(RollingMax(ret_3,H12),RollingMin(ret_6,H12)))",21,H24
C0576,0,H09_trend_reversal_horizon_mix,P15_open_ast_diverse,RollingMaxRank,H48,same_symbol_zscore,FundingCore_and_Core4,F8_low_vol_high_liquidity,"Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Rank(RollingMax(mark_index_ratio,12)),4))),4),Neg(Rank(Delta(mark_index_ratio,4))))","Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Rank(RollingMax(mark_index_ratio,H12)),H6))),H6),Neg(Rank(Delta(mark_index_ratio,H6))))",12,H12
C0576,1,H09_trend_reversal_horizon_mix,P15_open_ast_diverse,RollingMaxRank,H48,same_symbol_zscore,FundingCore_and_Core4,F8_low_vol_high_liquidity,"Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(RollingMax(mark_index_ratio,60)),6)))),10),Neg(Rank(Delta(mark_index_ratio,10))))","Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(RollingMax(mark_index_ratio,H72)),H6)))),H12),Neg(Rank(Delta(mark_index_ratio,H12))))",60,H72
C0577,0,H00_low_turnover_robust,P14_horizon_spread,ResidualizeVsCore4,spread_6_vs_24,same_symbol_zscore,Core4,F5_funding_neutral,"TSMean(Clip(Clip(ResidualizeVsCore4(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_6,3)),ZScore(TSMean(ret_6,8)))),4)),-4.0,4.0),-3.0,3.0),8)","TSMean(Clip(Clip(ResidualizeVsCore4(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_6,H6)),ZScore(TSMean(ret_6,H12)))),H6)),-4.0,4.0),-3.0,3.0),H12)",8,H12
C0577,1,H00_low_turnover_robust,P14_horizon_spread,ResidualizeVsCore4,spread_6_vs_24,same_symbol_zscore,Core4,F5_funding_neutral,"TSMean(Clip(Clip(ResidualizeVsCore4(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_6,20)),ZScore(TSMean(ret_12,3)))),6))),-4.0,4.0),-3.0,3.0),12)","TSMean(Clip(Clip(ResidualizeVsCore4(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_6,H24)),ZScore(TSMean(ret_12,H6)))),H6))),-4.0,4.0),-3.0,3.0),H12)",20,H24
C0578,0,H07_taker_flow_lag_stable,P0_price_return,MulRankRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,F5_funding_neutral,"Decay(Rank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Mul(Rank(TSMean(ret_3,3)),Rank(TSMean(ret_3,8))),4)))),-4.0,4.0)),8)","Decay(Rank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Mul(Rank(TSMean(ret_3,H6)),Rank(TSMean(ret_3,H12))),H6)))),-4.0,4.0)),H12)",8,H12
C0578,1,H07_taker_flow_lag_stable,P0_price_return,MulRankRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,F5_funding_neutral,"Decay(Rank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Mul(Rank(TSMean(ret_3,20)),Rank(TSMean(ret_6,3))),6))))),-4.0,4.0)),12)","Decay(Rank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Mul(Rank(TSMean(ret_3,H24)),Rank(TSMean(ret_6,H6))),H6))))),-4.0,4.0)),H12)",20,H24
C0579,0,H14_open_ast_cem_diversity,P3_trade_size,ResidualizeVsCore4,H72,cross_symbol_rank,Core4,F1_high_realized_vol,"SafeDiv(TSMean(ResidualizeVsCore4(cross_symbol_rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,24)),ZScore(TSMean(avg_trade_size_quote,48)))),4))),4),Clip(Abs(TSMean(avg_trade_size_quote,8)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsCore4(cross_symbol_rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,H24)),ZScore(TSMean(avg_trade_size_quote,H48)))),H6))),H6),Clip(Abs(TSMean(avg_trade_size_quote,H12)),0.05,4.0))",48,H48
C0579,1,H14_open_ast_cem_diversity,P3_trade_size,ResidualizeVsCore4,H72,cross_symbol_rank,Core4,F1_high_realized_vol,"SafeDiv(TSMean(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,96)),ZScore(TSMean(number_of_trades,36)))),6)))),10),Clip(Abs(TSMean(number_of_trades,12)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,HGT72_LE144)),ZScore(TSMean(number_of_trades,H48)))),H6)))),H12),Clip(Abs(TSMean(number_of_trades,H12)),0.05,4.0))",96,HGT72_LE144
C0580,0,H14_open_ast_cem_diversity,P11_volatility_basis,DeltaRank,spread_6_vs_24,same_symbol_rank,none,F7_trend_reversal,"SafeDiv(Clip(TSMean(Rank(Delta(realized_vol_12,3)),4),-4.0,4.0),Clip(Abs(TSMean(realized_vol_12,8)),0.05,4.0))","SafeDiv(Clip(TSMean(Rank(Delta(realized_vol_12,H6)),H6),-4.0,4.0),Clip(Abs(TSMean(realized_vol_12,H12)),0.05,4.0))",8,H12
C0580,1,H14_open_ast_cem_diversity,P11_volatility_basis,DeltaRank,spread_6_vs_24,same_symbol_rank,none,F7_trend_reversal,"SafeDiv(Clip(Rank(TSMean(Rank(Delta(realized_vol_12,20)),6)),-4.0,4.0),Clip(Abs(TSMean(realized_vol_24,12)),0.05,4.0))","SafeDiv(Clip(Rank(TSMean(Rank(Delta(realized_vol_12,H24)),H6)),-4.0,4.0),Clip(Abs(TSMean(realized_vol_24,H12)),0.05,4.0))",20,H24
C0581,0,H09_trend_reversal_horizon_mix,P3_trade_size,ClipRank,ensemble_6_12_24_48,same_symbol_rank,Core4,F5_funding_neutral,"Add(Decay(ResidualizeVsCore4(TSMean(Clip(Rank(TSMean(avg_trade_size_quote,3)),-1.5,1.5),4)),4),Neg(Rank(Delta(avg_trade_size_quote,4))))","Add(Decay(ResidualizeVsCore4(TSMean(Clip(Rank(TSMean(avg_trade_size_quote,H6)),-1.5,1.5),H6)),H6),Neg(Rank(Delta(avg_trade_size_quote,H6))))",4,H6
C0581,1,H09_trend_reversal_horizon_mix,P3_trade_size,ClipRank,ensemble_6_12_24_48,same_symbol_rank,Core4,F5_funding_neutral,"Add(Decay(ResidualizeVsCore4(Rank(TSMean(Clip(Rank(TSMean(avg_trade_size_quote,20)),-2.0,2.0),6))),10),Neg(Rank(Delta(avg_trade_size_quote,10))))","Add(Decay(ResidualizeVsCore4(Rank(TSMean(Clip(Rank(TSMean(avg_trade_size_quote,H24)),-2.0,2.0),H6))),H12),Neg(Rank(Delta(avg_trade_size_quote,H12))))",20,H24
C0582,0,H03_basis_premium_residual,P0_price_return,TSRankMul,mixed_12_48,cross_symbol_rank,Core4,F3_high_liquidity_high_vol,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_rank(TSMean(Mul(TSRank(ret_3,3),ZScore(TSMean(ret_3,8))),4))),4))","ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_rank(TSMean(Mul(TSRank(ret_3,H6),ZScore(TSMean(ret_3,H12))),H6))),H6))",8,H12
C0582,1,H03_basis_premium_residual,P0_price_return,TSRankMul,mixed_12_48,cross_symbol_rank,Core4,F3_high_liquidity_high_vol,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(Mul(TSRank(ret_3,20),ZScore(TSMean(ret_6,3))),6)))),10))","ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(Mul(TSRank(ret_3,H24),ZScore(TSMean(ret_6,H6))),H6)))),H12))",20,H24
C0583,0,H01_cross_symbol_relative_strength,P11_volatility_basis,ClipRank,spread_6_vs_24,cross_symbol_zscore,Core4,F10_volatility_compression,"CrossSymbolRank(TSMean(ResidualizeVsCore4(cross_symbol_zscore(TSMean(Clip(Rank(TSMean(realized_vol_12,3)),-1.5,1.5),4))),4))","CrossSymbolRank(TSMean(ResidualizeVsCore4(cross_symbol_zscore(TSMean(Clip(Rank(TSMean(realized_vol_12,H6)),-1.5,1.5),H6))),H6))",4,H6
C0583,1,H01_cross_symbol_relative_strength,P11_volatility_basis,ClipRank,spread_6_vs_24,cross_symbol_zscore,Core4,F10_volatility_compression,"CrossSymbolRank(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Rank(TSMean(Clip(Rank(TSMean(realized_vol_12,20)),-2.0,2.0),6)))),10))","CrossSymbolRank(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Rank(TSMean(Clip(Rank(TSMean(realized_vol_12,H24)),-2.0,2.0),H6)))),H12))",20,H24
C0584,0,H13_symbol_tier_relative,P5_basis_premium,AddZScore,ensemble_6_12_24_48,same_symbol_rank,FundingCore,F11_cross_symbol_crowding,"CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(TSMean(Add(ZScore(TSMean(mark_index_ratio,3)),ZScore(TSMean(mark_index_ratio,8))),4)),4))","CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(TSMean(Add(ZScore(TSMean(mark_index_ratio,H6)),ZScore(TSMean(mark_index_ratio,H12))),H6)),H6))",8,H12
C0584,1,H13_symbol_tier_relative,P5_basis_premium,AddZScore,ensemble_6_12_24_48,same_symbol_rank,FundingCore,F11_cross_symbol_crowding,"CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Add(ZScore(TSMean(mark_index_ratio,20)),ZScore(TSMean(mark_minus_index,3))),6))),10))","CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Add(ZScore(TSMean(mark_index_ratio,H24)),ZScore(TSMean(mark_minus_index,H6))),H6))),H12))",20,H24
C0585,0,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,SafeDivZScore,spread_6_vs_24,same_symbol_rank,FundingCore,F5_funding_neutral,"Sub(TSMean(ResidualizeVsFundingCore(TSMean(SafeDiv(ZScore(TSMean(avg_trade_size_quote,3)),Clip(Abs(ZScore(TSMean(avg_trade_size_quote,8))),0.02,1.5)),4)),4),Rank(TSMean(avg_trade_size_quote,4)))","Sub(TSMean(ResidualizeVsFundingCore(TSMean(SafeDiv(ZScore(TSMean(avg_trade_size_quote,H6)),Clip(Abs(ZScore(TSMean(avg_trade_size_quote,H12))),0.02,1.5)),H6)),H6),Rank(TSMean(avg_trade_size_quote,H6)))",8,H12
C0585,1,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,SafeDivZScore,spread_6_vs_24,same_symbol_rank,FundingCore,F5_funding_neutral,"Sub(TSMean(ResidualizeVsFundingCore(Rank(TSMean(SafeDiv(ZScore(TSMean(avg_trade_size_quote,20)),Clip(Abs(ZScore(TSMean(number_of_trades,3))),0.05,2.0)),6))),10),Rank(TSMean(number_of_trades,10)))","Sub(TSMean(ResidualizeVsFundingCore(Rank(TSMean(SafeDiv(ZScore(TSMean(avg_trade_size_quote,H24)),Clip(Abs(ZScore(TSMean(number_of_trades,H6))),0.05,2.0)),H6))),H12),Rank(TSMean(number_of_trades,H12)))",20,H24
C0586,0,H01_cross_symbol_relative_strength,P9_price_basis,TSMeanRank,spread_6_vs_24,same_symbol_rank,Core4,F7_trend_reversal,"CrossSymbolRank(Clip(ResidualizeVsCore4(TSMean(Rank(TSMean(ret_6,3)),4)),-4.0,4.0))","CrossSymbolRank(Clip(ResidualizeVsCore4(TSMean(Rank(TSMean(ret_6,H6)),H6)),-4.0,4.0))",4,H6
C0586,1,H01_cross_symbol_relative_strength,P9_price_basis,TSMeanRank,spread_6_vs_24,same_symbol_rank,Core4,F7_trend_reversal,"CrossSymbolRank(Clip(ResidualizeVsCore4(Rank(TSMean(Rank(TSMean(ret_6,20)),6))),-4.0,4.0))","CrossSymbolRank(Clip(ResidualizeVsCore4(Rank(TSMean(Rank(TSMean(ret_6,H24)),H6))),-4.0,4.0))",20,H24
C0587,0,H01_cross_symbol_relative_strength,P2_liquidity,Rank,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,F10_volatility_compression,"CrossSymbolRank(Decay(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(Rank(TSMean(quote_asset_volume,3)),4))),4))","CrossSymbolRank(Decay(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(Rank(TSMean(quote_asset_volume,H6)),H6))),H6))",4,H6
C0587,1,H01_cross_symbol_relative_strength,P2_liquidity,Rank,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,F10_volatility_compression,"CrossSymbolRank(Decay(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(TSMean(quote_asset_volume,20)),6)))),10))","CrossSymbolRank(Decay(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(TSMean(quote_asset_volume,H24)),H6)))),H12))",20,H24
C0588,0,H02_cross_symbol_dispersion_reversal,P7_cross_symbol_relative,AbsZScore,spread_6_vs_24,cross_symbol_rank,none,F6_cross_symbol_dispersion,"Neg(CrossSymbolZScore(Clip(cross_symbol_rank(TSMean(Abs(ZScore(Delta(cs_z_ret_6,3))),4)),-4.0,4.0)))","Neg(CrossSymbolZScore(Clip(cross_symbol_rank(TSMean(Abs(ZScore(Delta(cs_z_ret_6,H6))),H6)),-4.0,4.0)))",4,H6
C0588,1,H02_cross_symbol_dispersion_reversal,P7_cross_symbol_relative,AbsZScore,spread_6_vs_24,cross_symbol_rank,none,F6_cross_symbol_dispersion,"Neg(CrossSymbolZScore(Clip(cross_symbol_rank(Rank(TSMean(Abs(ZScore(Delta(cs_z_ret_6,20))),6))),-4.0,4.0)))","Neg(CrossSymbolZScore(Clip(cross_symbol_rank(Rank(TSMean(Abs(ZScore(Delta(cs_z_ret_6,H24))),H6))),-4.0,4.0)))",20,H24
C0589,0,H10_range_breakout_failure,P5_basis_premium,HorizonSpread,H72,same_symbol_zscore,FundingCore,F2_low_liquidity,"Sub(Clip(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(mark_index_ratio,24)),Rank(TSMean(mark_index_ratio,48))),4)),-4.0,4.0),Sub(RollingMax(mark_index_ratio,4),RollingMin(mark_index_ratio,8)))","Sub(Clip(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(mark_index_ratio,H24)),Rank(TSMean(mark_index_ratio,H48))),H6)),-4.0,4.0),Sub(RollingMax(mark_index_ratio,H6),RollingMin(mark_index_ratio,H12)))",48,H48
C0589,1,H10_range_breakout_failure,P5_basis_premium,HorizonSpread,H72,same_symbol_zscore,FundingCore,F2_low_liquidity,"Sub(Clip(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(mark_index_ratio,96)),Rank(TSMean(mark_index_ratio,97))),6))),-4.0,4.0),Sub(RollingMax(mark_index_ratio,10),RollingMin(mark_minus_index,12)))","Sub(Clip(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(mark_index_ratio,HGT72_LE144)),Rank(TSMean(mark_index_ratio,HGT72_LE144))),H6))),-4.0,4.0),Sub(RollingMax(mark_index_ratio,H12),RollingMin(mark_minus_index,H12)))",97,HGT72_LE144
C0590,0,H08_trade_size_microstructure_lite,P5_basis_premium,TSMeanRank,H24,same_symbol_zscore,FundingCore,F0_calendar_blocks,"SmoothInteraction(TSMean(ResidualizeVsFundingCore(TSMean(Rank(TSMean(mark_index_ratio,6)),4)),4),TSMean(mark_index_ratio,4))","SmoothInteraction(TSMean(ResidualizeVsFundingCore(TSMean(Rank(TSMean(mark_index_ratio,H6)),H6)),H6),TSMean(mark_index_ratio,H6))",6,H6
C0590,1,H08_trade_size_microstructure_lite,P5_basis_premium,TSMeanRank,H24,same_symbol_zscore,FundingCore,F0_calendar_blocks,"SmoothInteraction(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Rank(TSMean(mark_index_ratio,30)),6))),10),TSMean(mark_minus_index,10))","SmoothInteraction(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Rank(TSMean(mark_index_ratio,H48)),H6))),H12),TSMean(mark_minus_index,H12))",30,H48
C0591,0,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,DeltaRank,ensemble_6_12_24_48,same_symbol_rank,none,F11_cross_symbol_crowding,"Sub(Clip(TSMean(Rank(Delta(avg_trade_size_quote,3)),4),-4.0,4.0),Rank(TSMean(avg_trade_size_quote,4)))","Sub(Clip(TSMean(Rank(Delta(avg_trade_size_quote,H6)),H6),-4.0,4.0),Rank(TSMean(avg_trade_size_quote,H6)))",4,H6
C0591,1,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,DeltaRank,ensemble_6_12_24_48,same_symbol_rank,none,F11_cross_symbol_crowding,"Sub(Clip(Rank(TSMean(Rank(Delta(avg_trade_size_quote,20)),6)),-4.0,4.0),Rank(TSMean(number_of_trades,10)))","Sub(Clip(Rank(TSMean(Rank(Delta(avg_trade_size_quote,H24)),H6)),-4.0,4.0),Rank(TSMean(number_of_trades,H12)))",20,H24
C0592,0,H10_range_breakout_failure,P11_volatility_basis,ClipRank,mixed_6_24,same_symbol_zscore,none,F3_high_liquidity_high_vol,"Sub(TSMean(TSMean(Clip(Rank(TSMean(realized_vol_12,3)),-1.5,1.5),4),4),Sub(RollingMax(realized_vol_12,4),RollingMin(realized_vol_12,8)))","Sub(TSMean(TSMean(Clip(Rank(TSMean(realized_vol_12,H6)),-1.5,1.5),H6),H6),Sub(RollingMax(realized_vol_12,H6),RollingMin(realized_vol_12,H12)))",8,H12
C0592,1,H10_range_breakout_failure,P11_volatility_basis,ClipRank,mixed_6_24,same_symbol_zscore,none,F3_high_liquidity_high_vol,"Sub(TSMean(Rank(TSMean(Clip(Rank(TSMean(realized_vol_12,20)),-2.0,2.0),6)),10),Sub(RollingMax(realized_vol_12,10),RollingMin(realized_vol_24,12)))","Sub(TSMean(Rank(TSMean(Clip(Rank(TSMean(realized_vol_12,H24)),-2.0,2.0),H6)),H12),Sub(RollingMax(realized_vol_12,H12),RollingMin(realized_vol_24,H12)))",20,H24
C0593,0,H12_horizon_ensemble_stability,P4_taker_flow,DecayZScore,H24,cross_symbol_zscore,FundingCore,F0_calendar_blocks,"Add(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ZScore(Decay(taker_buy_ratio,6)),4))),4),HorizonSpread(taker_buy_ratio,4,8))","Add(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ZScore(Decay(taker_buy_ratio,H6)),H6))),H6),HorizonSpread(taker_buy_ratio,H6,H12))",8,H12
C0593,1,H12_horizon_ensemble_stability,P4_taker_flow,DecayZScore,H24,cross_symbol_zscore,FundingCore,F0_calendar_blocks,"Add(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ZScore(Decay(taker_buy_ratio,30)),6)))),10),HorizonSpread(taker_buy_ratio,10,12))","Add(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ZScore(Decay(taker_buy_ratio,H48)),H6)))),H12),HorizonSpread(taker_buy_ratio,H12,H12))",30,H48
C0594,0,H04_basis_compression_expansion,P8_regime_state,WinsorZScore,H12,cross_symbol_zscore,FundingCore_and_Core4,F4_basis_dislocation,"HorizonSpread(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(WinsorZScore(TSMean(realized_vol_24,3),1.5),4)))),-4.0,4.0),4,8)","HorizonSpread(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(WinsorZScore(TSMean(realized_vol_24,H6),1.5),H6)))),-4.0,4.0),H6,H12)",8,H12
C0594,1,H04_basis_compression_expansion,P8_regime_state,WinsorZScore,H12,cross_symbol_zscore,FundingCore_and_Core4,F4_basis_dislocation,"HorizonSpread(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(WinsorZScore(TSMean(realized_vol_24,20),2.0),6))))),-4.0,4.0),10,12)","HorizonSpread(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(WinsorZScore(TSMean(realized_vol_24,H24),2.0),H6))))),-4.0,4.0),H12,H12)",20,H24
C0595,0,H14_open_ast_cem_diversity,P4_taker_flow,TSRankMul,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,F4_basis_dislocation,"SafeDiv(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Mul(TSRank(taker_buy_ratio,3),ZScore(TSMean(taker_buy_ratio,8))),4))),4),Clip(Abs(TSMean(taker_buy_ratio,8)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Mul(TSRank(taker_buy_ratio,H6),ZScore(TSMean(taker_buy_ratio,H12))),H6))),H6),Clip(Abs(TSMean(taker_buy_ratio,H12)),0.05,4.0))",8,H12
C0595,1,H14_open_ast_cem_diversity,P4_taker_flow,TSRankMul,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,F4_basis_dislocation,"SafeDiv(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Mul(TSRank(taker_buy_ratio,20),ZScore(TSMean(taker_imbalance,3))),6)))),10),Clip(Abs(TSMean(taker_imbalance,12)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Mul(TSRank(taker_buy_ratio,H24),ZScore(TSMean(taker_imbalance,H6))),H6)))),H12),Clip(Abs(TSMean(taker_imbalance,H12)),0.05,4.0))",20,H24
C0596,0,H15_placebo_null_adversarial,P8_regime_state,DecayZScore,ensemble_6_12_24_48,cross_symbol_rank,none,F10_volatility_compression,"Neg(TSMean(cross_symbol_rank(TSMean(ZScore(Decay(realized_vol_24,3)),4)),4))","Neg(TSMean(cross_symbol_rank(TSMean(ZScore(Decay(realized_vol_24,H6)),H6)),H6))",4,H6
